,class,id,datetime,query,name,content
1516,4,1468087430,Mon Apr 06 23:38:38 PDT 2009,NO_QUERY,Hannahfrommars,@ellie1971 *LOL* ... I think this is impossible. Unfortunately!  I wish you having a nice and deep sleep with many beautiful dreams! CU
1517,4,1468087462,Mon Apr 06 23:38:39 PDT 2009,NO_QUERY,edwinduinkerken,Time for breakfast and then off to work. Going to visit a musical tonight. Looking forward to that 
1518,4,1468087485,Mon Apr 06 23:38:39 PDT 2009,NO_QUERY,Laurenzorro,has a new bike   Happy days!
1519,4,1468087535,Mon Apr 06 23:38:40 PDT 2009,NO_QUERY,laceynewton,"So just started, just seeing what it's all about. "
1520,4,1468087566,Mon Apr 06 23:38:41 PDT 2009,NO_QUERY,ItsChadLowe,"   man, oh man     (i should punch myself in the head, but im ok with that)"
1521,4,1468087593,Mon Apr 06 23:38:45 PDT 2009,NO_QUERY,kendirasabina,watching star world 
1522,4,1468087645,Mon Apr 06 23:38:43 PDT 2009,NO_QUERY,nesslovesbee,@heidimontag it was really good... 
1523,4,1468087680,Mon Apr 06 23:38:44 PDT 2009,NO_QUERY,aliasalie,@KinokuniyaAust YAYYY! I shall have to buy when I come for the City of Glass bookclub thing 
1524,4,1468087721,Mon Apr 06 23:38:45 PDT 2009,NO_QUERY,mattgalloway, &quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead]
1525,4,1468087732,Mon Apr 06 23:38:44 PDT 2009,NO_QUERY,brandalynmonroe,"@jaredleto At the time, I was enjoying a beautiful warm evening in Studio City. "
1526,4,1468087853,Mon Apr 06 23:38:47 PDT 2009,NO_QUERY,_kelli,Dear magic cleaning fairies--please come to my house tonight so I will wake up to a pretty home 
1527,4,1468087900,Mon Apr 06 23:38:48 PDT 2009,NO_QUERY,cutieissa,&quot;Women produce a bonding hormone at the point of climax that causes them to want to cuddle&quot; http://tr.im/imqg - FUN read! tnx @imarriage! 
1528,4,1468087907,Mon Apr 06 23:38:48 PDT 2009,NO_QUERY,SierraaaN,"today was a good day, I love good daysss  wonder what tomorrow is gunna bring!"
1529,4,1468087930,Mon Apr 06 23:38:48 PDT 2009,NO_QUERY,_DanielTouch_,"is eating frozen grapes, in an effort to fill in his desire of sorbet and BTW they taste amazing. @pogosaito got another bushel o bananas "
1530,4,1468087961,Mon Apr 06 23:38:49 PDT 2009,NO_QUERY,DiVaDeONNA,@M2ThaK Lmao ...5$ footlong ...yOu're retarded 
1531,4,1468088077,Mon Apr 06 23:38:52 PDT 2009,NO_QUERY,BlokesLib,"@MistressDragon Ah it's ok, I couldn't think of a nicer way to be corrupted  #blib"
1532,4,1468088081,Mon Apr 06 23:38:52 PDT 2009,NO_QUERY,arhh_,"@Hibernia1 *hugs*  No need to be sorry, if it helps to talk and get it out, go right ahead, I don't think that is whining at all "
1533,4,1468088102,Mon Apr 06 23:38:52 PDT 2009,NO_QUERY,room2breathe,@veronica78 I saw that before it got changed. HOT. 
1534,4,1468088128,Mon Apr 06 23:38:53 PDT 2009,NO_QUERY,aparna_s,@contactnaveen i cant begin to tell you how much i hate IE 
1535,4,1468088165,Mon Apr 06 23:38:54 PDT 2009,NO_QUERY,msdey,all done   time for bed.  buenas noches!!
1536,4,1468088308,Mon Apr 06 23:38:56 PDT 2009,NO_QUERY,brutus626,I wanna get stonded and watch this movie again 
1537,4,1468088311,Mon Apr 06 23:38:57 PDT 2009,NO_QUERY,maikeru76,"@Hetty4Christ yeah, no problem  yw means to me your welcome ;-)"
1538,4,1468088458,Mon Apr 06 23:39:02 PDT 2009,NO_QUERY,blackkoi22,"we're growing grass this easter, what have you done?  go green, remember this is our one and only home "
1539,4,1468088507,Mon Apr 06 23:39:01 PDT 2009,NO_QUERY,Knot2serious,"@jreneebuchholz I will have to try that sometime. I like Greek food..uh, well, I like most food. hehe "
1540,4,1468088551,Mon Apr 06 23:39:03 PDT 2009,NO_QUERY,BlueCoqui89,Having a pleasant convo with my momma boutr hurting people  lol
1541,4,1468099469,Mon Apr 06 23:42:36 PDT 2009,NO_QUERY,tenbears,"@danseto Roger that, sir! "
1542,4,1468099602,Mon Apr 06 23:42:38 PDT 2009,NO_QUERY,thejonny,woo cubs are 1-0!  
1543,4,1468099655,Mon Apr 06 23:42:40 PDT 2009,NO_QUERY,cryssie22,sleepy time  see u in the A.M.
1544,4,1468099726,Mon Apr 06 23:42:41 PDT 2009,NO_QUERY,Cheeky_09,I am at work.....going shopping soon 
1545,4,1468099730,Mon Apr 06 23:42:41 PDT 2009,NO_QUERY,andy_cyrus,"@h4nn4hhh yes i am, i don't use just becuase &quot;Cyrus&quot; is a popular surname "
1546,4,1468099736,Mon Apr 06 23:42:41 PDT 2009,NO_QUERY,Tory_x,two new hurley shirts today  jealous?
1547,4,1468099748,Mon Apr 06 23:42:41 PDT 2009,NO_QUERY,qthrul,@justis likewise 
1548,4,1468099777,Mon Apr 06 23:42:42 PDT 2009,NO_QUERY,Cauzzz,@nicnina www.tolicesdoorkut.com e ria um pouco 
1549,4,1468099807,Mon Apr 06 23:42:42 PDT 2009,NO_QUERY,katsun,"@bumbers Even though this will be my 3rd SlingPlayer Mobile, but I am as excited as ever "
1550,4,1468099811,Mon Apr 06 23:42:43 PDT 2009,NO_QUERY,ChelcMarie15,"hmm, I should be sleeping but I'm making some awesome CD mixes "
1551,4,1468099832,Mon Apr 06 23:42:43 PDT 2009,NO_QUERY,sl0wburn,and watching Leon.... 
1552,4,1468099845,Mon Apr 06 23:42:43 PDT 2009,NO_QUERY,Disneycrazedmom,"@maxxiecat you joined twitter to make me happy  besides, my loving family is your family too and we communicate this way, LOL"
1553,4,1468099883,Mon Apr 06 23:42:44 PDT 2009,NO_QUERY,rashisha,@saad_83 thanks u too 
1554,4,1468099891,Mon Apr 06 23:42:44 PDT 2009,NO_QUERY,brianjshoopman,@blackehart Gratz on the film! Very awesome!  Favorite Nazi? Oskar Schindler. 
1555,4,1468099915,Mon Apr 06 23:42:45 PDT 2009,NO_QUERY,labalicious,@EivindJ I wish my dentist told me that. 
1556,4,1468099943,Mon Apr 06 23:42:48 PDT 2009,NO_QUERY,lolamirabella,Good sense won. Squeaky clean and off to dream. Goodnight 
1557,4,1468099944,Mon Apr 06 23:42:45 PDT 2009,NO_QUERY,anefallarme,"@shemah hey Shem, I just watched the trailer of the Transformers 2 over at JPP, with Lucas and he was mesmerized! "
1558,4,1468099960,Mon Apr 06 23:42:45 PDT 2009,NO_QUERY,AssetsHKG,herbal essence  smells so good
1559,4,1468100066,Mon Apr 06 23:42:47 PDT 2009,NO_QUERY,JosieStingray,@FRESHselects haha..okay! 
1560,4,1468100123,Mon Apr 06 23:42:49 PDT 2009,NO_QUERY,michiev,@MelanieMerkosky  heres a link to a blog post i made about how to sign up for you and angel http://babyboxes.livejournal.com/123900.html
1561,4,1468100128,Mon Apr 06 23:42:49 PDT 2009,NO_QUERY,Tanasha,@googeegoo that works  What would you like to do?
1562,4,1468100159,Mon Apr 06 23:42:49 PDT 2009,NO_QUERY,brutus626,@edlectronic i love me some ladytron 
1563,4,1468100184,Mon Apr 06 23:42:50 PDT 2009,NO_QUERY,rushiv,"@skinnylatte Hiya Chutney Mary, that is a fine avatar "
1564,4,1468100207,Mon Apr 06 23:42:50 PDT 2009,NO_QUERY,joshfittell,"@nicolerichie Yes i remember, it was an awesome band. Will you be reply "
1565,4,1468100363,Mon Apr 06 23:42:54 PDT 2009,NO_QUERY,Gecy,Good morning beautiful people  - coffee &amp; sun ... 
1566,4,1468100371,Mon Apr 06 23:42:54 PDT 2009,NO_QUERY,fattkiddbep,Still tryna figure out Twitter. I thought I had it but hold on for me guys 
1567,4,1468100413,Mon Apr 06 23:42:54 PDT 2009,NO_QUERY,beejayaaron,Finally going to bed.. 
1568,4,1468100421,Mon Apr 06 23:42:55 PDT 2009,NO_QUERY,onthe222,who wants to go see Matthew Broderick on Broadway with me?! seriously!!! 
1569,4,1468100508,Mon Apr 06 23:42:56 PDT 2009,NO_QUERY,baybiegela,can't wait for the Hannah Montana Movie. 
1570,4,1468100520,Mon Apr 06 23:42:56 PDT 2009,NO_QUERY,fromadistance,@vivalanina check out our site for long distance relationship support!   http://www.lovingfromadistance.com/thingsforldrcouplestodo.html
1571,4,1468100526,Mon Apr 06 23:42:56 PDT 2009,NO_QUERY,Genevieve_Thurs,@koriannespeaks  your blog is like an addiction for me.
1572,4,1468100545,Mon Apr 06 23:42:57 PDT 2009,NO_QUERY,Moriasreadings,Good Morning Twitters!  Do You have a Trouble Tree? This man does  http://bit.ly/Jsxm
1573,4,1468100580,Mon Apr 06 23:42:57 PDT 2009,NO_QUERY,cristygarza,good night swetdreamss to everyonee   and jared never chat in kyte puff 
1574,4,1468100618,Mon Apr 06 23:42:58 PDT 2009,NO_QUERY,anahalim,changing from bhs a1 hl to a1 sl 
1575,4,1468100670,Mon Apr 06 23:42:59 PDT 2009,NO_QUERY,XtotheV,Deciding if I should call it a night and wake up early to get into the studio. Or if I should just go all night. I like going all night 
1576,4,1468100676,Mon Apr 06 23:42:59 PDT 2009,NO_QUERY,noiseboyartist,http://www.last.fm/music/Noise+Boy All Noise Boy music is free until the 24th of May. It will be no worse than worth what you pay 
1577,4,1468100699,Mon Apr 06 23:43:00 PDT 2009,NO_QUERY,ivotron,is learning to Tango with D 
1578,4,1468100845,Mon Apr 06 23:43:03 PDT 2009,NO_QUERY,GabrielaAlicia,kisha they cnt get over u til they get out frm under u just remember ur on top 
1579,4,1468100935,Mon Apr 06 23:43:04 PDT 2009,NO_QUERY,zillatron,@decryption Two words for you: 'Physical Challenge!' 
1580,4,1468100983,Mon Apr 06 23:43:05 PDT 2009,NO_QUERY,01000101,http://twitpic.com/2y4g4 - On the red carpet. Oh yeah. 
1581,4,1468101000,Mon Apr 06 23:43:06 PDT 2009,NO_QUERY,LolliGothGrrl,@RRankinWalker i would LOVE to be in California! 
1582,4,1468101024,Mon Apr 06 23:43:06 PDT 2009,NO_QUERY,CathrynMarie,@cashless lol @ go away...booo doesnt mean it wasnt a date cuz it was her  *jokes*
1583,4,1468101040,Mon Apr 06 23:43:06 PDT 2009,NO_QUERY,pursebuzz,@almostsurprised yes sure did 
1584,4,1468101124,Mon Apr 06 23:43:10 PDT 2009,NO_QUERY,augustine25,@CaTaxRevolt The nice thing about being clean and sober is that no one can accuse you of thinking like an alcoholic or a drug addict. 
1585,4,1468101156,Mon Apr 06 23:43:09 PDT 2009,NO_QUERY,NiferCritter,"Horray!! I've been accepted into the Bazaar Bizarre Maker Faire 2009!! With 50% of accepted vendors being NEW to BazBiz, I am honored. "
1586,4,1468101184,Mon Apr 06 23:43:10 PDT 2009,NO_QUERY,twliciousness,@twliciousness  @Moltz Today Hank learned the painful lesson all boys have to learn about t.. http://tinyurl.com/c6nmgq
1587,4,1468101241,Mon Apr 06 23:43:11 PDT 2009,NO_QUERY,CTesdahl,"Better then what I thought, I can sleep now "
1588,4,1468101261,Mon Apr 06 23:43:12 PDT 2009,NO_QUERY,cinnamon2010,@PhillyD hope he's doing better. best reguards and get well wishes. 
1589,4,1468101298,Mon Apr 06 23:43:12 PDT 2009,NO_QUERY,shemah,@phatelara morning debbs webbs!!  Hope you had a nice sleep! 
1590,4,1468101304,Mon Apr 06 23:43:12 PDT 2009,NO_QUERY,allieteebone,sleepover with Corey and Korey. 
1591,4,1468101336,Mon Apr 06 23:43:13 PDT 2009,NO_QUERY,sconrad,"Yay, Dr says my foot is fine!!!!! "
1592,4,1468101384,Mon Apr 06 23:43:14 PDT 2009,NO_QUERY,hopeinhell,"@middleclassgirl makes it all feel worthwhile doesn't it?  though today, i stretched myself and handwrote headings on butcher's paper!! "
1593,4,1468101403,Mon Apr 06 23:43:14 PDT 2009,NO_QUERY,Jamwa,Re-installing KOTOR 1. Intending to finish it this time. 
1594,4,1468101424,Mon Apr 06 23:43:15 PDT 2009,NO_QUERY,JordieElizabeth,"About to jump in the shower. Washing away all the bad thoughts, and stepping out of the shower with positive thoughts. "
1595,4,1468101450,Mon Apr 06 23:43:15 PDT 2009,NO_QUERY,joshfittell,"@nicolerichie Yes i remember that band, It was Awesome, Will you please reply "
1596,4,1468101463,Mon Apr 06 23:43:16 PDT 2009,NO_QUERY,hilzfuld,"@thebigfelafel Oh, just saw this reply, I guess ignore number 2 in my DM "
1597,4,1468101474,Mon Apr 06 23:43:17 PDT 2009,NO_QUERY,Sahardeharhar,"I have soo much to share about Rossi, but I don't want to torture you all tweetin about an 11m old baby. "
1598,4,1468101523,Mon Apr 06 23:43:16 PDT 2009,NO_QUERY,hiabowman,@cornbreadturner enjoy the milk  #gotmilk
1599,4,1468101660,Mon Apr 06 23:43:20 PDT 2009,NO_QUERY,kimgrace,I saw Natasha today and it made me so happy. 
1600,4,1468101751,Mon Apr 06 23:43:22 PDT 2009,NO_QUERY,Jasselle,is at Moffitt Library with Ate Golda and Kuya Rosauro  iChat with Ate Golda = So much for studying -_-
1601,4,1468101831,Mon Apr 06 23:43:23 PDT 2009,NO_QUERY,rawritskathleen,lmao i forgot to twitter when i was done with my DBQ ! haha i was too excited at the moment 
1602,4,1468101960,Mon Apr 06 23:43:26 PDT 2009,NO_QUERY,johnhays,"@realchrissystar Yes, we certainly will! "
1603,4,1468101992,Mon Apr 06 23:43:26 PDT 2009,NO_QUERY,rxtech1998,@LauralKGW It wouldn't be Easter in the Portland area if there wasn't rain.  I have 18 years of experience in it. 
1604,4,1468102082,Mon Apr 06 23:43:29 PDT 2009,NO_QUERY,aznhothead5,@derangedangel cheer up its our birthday soon 
1605,4,1468102114,Mon Apr 06 23:43:29 PDT 2009,NO_QUERY,NikkiSoft,"@lordshaper baited breath, huh?    I hope we can't maintain those expectations!  Shooting for an update this weekend.  keep u posted!"
1606,4,1468102123,Mon Apr 06 23:43:29 PDT 2009,NO_QUERY,jamiebarry,Getting ready for work and feel fresher than yesterday 
1607,4,1468102243,Mon Apr 06 23:43:31 PDT 2009,NO_QUERY,ItsDawns,@BuzzEdition  nite you 
1608,4,1468102286,Mon Apr 06 23:43:33 PDT 2009,NO_QUERY,Earnest_E,@DirtySoufYankee I'll more than likely be up because I have no desire to sleep right now and I just made a fresh batch of koolaid  yummy.
1609,4,1468102333,Mon Apr 06 23:43:33 PDT 2009,NO_QUERY,Rhiannon_2009,@munche yay for following me!  I'll try me best to entertain the shit out of you via twitter 
1610,4,1468102417,Mon Apr 06 23:43:35 PDT 2009,NO_QUERY,hihat7,"@ThomasGudgeon really! awesome  just downloaded a mp3 track, trying that...."
1611,4,1468102457,Mon Apr 06 23:43:36 PDT 2009,NO_QUERY,Diva_Ludmi,"@Kal_Penn Congratulation! But I will miss Kutner so much, I'm still in shock  and sad. And thank you for what you did on House! "
1612,4,1468102538,Mon Apr 06 23:43:37 PDT 2009,NO_QUERY,rishabh_gupta,poker is addictive  VERY!
1613,4,1468102623,Mon Apr 06 23:43:42 PDT 2009,NO_QUERY,gregdwyer,oh BTW - bought Mediatemple (mt) thanks to all for referrals.. 
1614,4,1468102672,Mon Apr 06 23:43:41 PDT 2009,NO_QUERY,anefallarme,@phatelara hi Debbs! 
1615,4,1468102718,Mon Apr 06 23:43:41 PDT 2009,NO_QUERY,bassnectar,@djgreatscott ill git on dov to hookitUPPPP!!!!!!! thanks so much 4 sayin hey! 
1616,4,1468102874,Mon Apr 06 23:43:46 PDT 2009,NO_QUERY,caiteshey,@EvanKirkendall question! if you could get anything from australia as a present .. what would that be? 
1617,4,1468102886,Mon Apr 06 23:43:44 PDT 2009,NO_QUERY,pjakobs,"@FoxWhisperer that's cute! If you find an LS4, that would be excellent "
1618,4,1468102895,Mon Apr 06 23:43:45 PDT 2009,NO_QUERY,IsabellaMCullen,@masterballerina  Yep.  i like it here... better than i thought i would... Probably because of @ECull1901
1619,4,1468102903,Mon Apr 06 23:43:45 PDT 2009,NO_QUERY,adreyonline,@creativejenius long story man!! ill tell u one day when we have more time to talk  :[
1620,4,1468103028,Mon Apr 06 23:43:47 PDT 2009,NO_QUERY,jerichoK,"@Rachel_New  Well, I hope you have a good time, even if it is just coffee. "
1621,4,1468103125,Mon Apr 06 23:43:49 PDT 2009,NO_QUERY,_gnosis,@teknetia thanks!! 
1622,4,1468103134,Mon Apr 06 23:43:49 PDT 2009,NO_QUERY,roseydough,I love LUSH products......they're products smell and feel so good 
1623,4,1468103162,Mon Apr 06 23:43:50 PDT 2009,NO_QUERY,schuylerwhet,A jar of jif and a spoon is all I need 
1624,4,1468103220,Mon Apr 06 23:43:51 PDT 2009,NO_QUERY,GirlyBoy,@TomFelton hmm didn't find much on Challens or I just didn't look enough. My musical idol Is Elton John. Listening to him now!!!!! 
1625,4,1468103223,Mon Apr 06 23:43:51 PDT 2009,NO_QUERY,lovelylady,today felt like another fricken day out in the battlefield. but i definitely won the war this day. luv ya my frenz 
1626,4,1468103289,Mon Apr 06 23:43:51 PDT 2009,NO_QUERY,sugarheaven,"@GeneTheFotog  ya i'll be in hk for 3 months  but 21 is not big there. o well,so now u finally have 1 more frd u can hit the club w/ lol."
1627,4,1468103300,Mon Apr 06 23:43:52 PDT 2009,NO_QUERY,jfreem94,@jfreem94 got a grade of 96.8/100 on @grader.  Check it out:  http://twitter.grader.com/jfreem94. Twitter fun! 
1628,4,1468103398,Mon Apr 06 23:43:54 PDT 2009,NO_QUERY,3lla,Woohoo auto hide of the dock for the win! Now I can play WoW and twitter without opening something else by accident! 
1629,4,1468103417,Mon Apr 06 23:43:55 PDT 2009,NO_QUERY,npaulino,@elizabethkle I like that quotation! So true. Miss you housie! Hope you're doing well 
1630,4,1468103420,Mon Apr 06 23:43:55 PDT 2009,NO_QUERY,rose2784,Cherry blossoms are sooo beautiful.  I love spring.
1631,4,1468103422,Mon Apr 06 23:43:55 PDT 2009,NO_QUERY,nikkimarieee,It's so sunny and happy today 
1632,4,1468103546,Mon Apr 06 23:43:57 PDT 2009,NO_QUERY,Scheopner,@micresendo3000 I suck at math but I understand sex really well -- this is the sort of mental image that is useful 
1633,4,1468103559,Mon Apr 06 23:43:58 PDT 2009,NO_QUERY,stargatejohn,"@ElaineGiles LOL 3 is enough, mind its never off as it is on my second monitor "
1634,4,1468103618,Mon Apr 06 23:43:59 PDT 2009,NO_QUERY,df6ih,"Over here in Germany we have no Crisis, WE ARE CRISIS   "
1635,4,1468103668,Mon Apr 06 23:44:03 PDT 2009,NO_QUERY,Eric77lv,Well heading to bed early since I'm heading to the mall in the AM. Good night tweeps! 
1636,4,1468103730,Mon Apr 06 23:44:02 PDT 2009,NO_QUERY,lidiabyhower,@iamdiddy good job! yeah i feel you. working out can be annoying sometimes but its definitely worth it in the end 
1637,4,1468103810,Mon Apr 06 23:44:03 PDT 2009,NO_QUERY,Green4GoodDavid,@TheNewsChick u are a true fan (and optimist). i'll take a winning season   #Mariners
1638,4,1468103834,Mon Apr 06 23:44:03 PDT 2009,NO_QUERY,shadoegray,"I'm still at work pricing some items, finishing flyers and finalizing plans for the pajama jammie jam next Friday @ tha undaground. "
1639,4,1468103864,Mon Apr 06 23:44:04 PDT 2009,NO_QUERY,trumptight09,@xjizzlebabix Can you HEAR me now?  http://snipr.com/fe6zu
1640,4,1468115402,Mon Apr 06 23:47:53 PDT 2009,NO_QUERY,pcholody,"Hi @DaveJMatthews ! Greeting from Poland, love your music "
1641,4,1468115423,Mon Apr 06 23:47:53 PDT 2009,NO_QUERY,pdx_photolover,@ingridmusic I can't wait! I'll def. come out to see you when you come to Portland 
1642,4,1468115452,Mon Apr 06 23:47:54 PDT 2009,NO_QUERY,AlwaysMiley,"By the way, I almost forgot! There's an article about twitter in a maltese magazine "
1643,4,1468115499,Mon Apr 06 23:47:57 PDT 2009,NO_QUERY,etherealxosoul,@xxdrew0590 did you get my voicemail?  haha. i was bored.
1644,4,1468115583,Mon Apr 06 23:47:57 PDT 2009,NO_QUERY,schorschi,ICE 72331 to Berlin - quite relaxed atmosphere on board. We're all waiting for the free inclusive service on this train 
1645,4,1468115585,Mon Apr 06 23:47:57 PDT 2009,NO_QUERY,DuskRose,Updating my grandmother's computer. Always fun stuff. 
1646,4,1468115608,Mon Apr 06 23:47:57 PDT 2009,NO_QUERY,mitchie1312,Sitting at his mom's work.  Craving tea.
1647,4,1468115696,Mon Apr 06 23:47:59 PDT 2009,NO_QUERY,blovesb,I personally feel that the school needs to be a little more helpful to innocent kids like us. 
1648,4,1468115707,Mon Apr 06 23:48:00 PDT 2009,NO_QUERY,StaceyKindler,@nicolerichie  I remember Anne of Green Gables - My sister and I used to watch it when we were younger! 
1649,4,1468115712,Mon Apr 06 23:48:02 PDT 2009,NO_QUERY,mamaneedscosmo,@lanaclevermomme: Thanks hon. I've already received a few nasty grams. But that's okay. I knew it would happen. 
1650,4,1468115720,Mon Apr 06 23:48:00 PDT 2009,NO_QUERY,WarholGirl,@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:
1651,4,1468115749,Mon Apr 06 23:48:00 PDT 2009,NO_QUERY,BedMonsterr,Wondering why Twitter had the arse with me last night. Bizarro!  xx
1652,4,1468115753,Mon Apr 06 23:48:00 PDT 2009,NO_QUERY,getridmanboobs,Good morning everyone!  It's a sunny day here!
1653,4,1468115756,Mon Apr 06 23:48:00 PDT 2009,NO_QUERY,ringstuart,@Aaronshale cheers bruv! We've been delayed so spending a day in Houston. 2nd pint of the morning! 
1654,4,1468115775,Mon Apr 06 23:48:01 PDT 2009,NO_QUERY,veronica78,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you 
1655,4,1468115783,Mon Apr 06 23:48:01 PDT 2009,NO_QUERY,neenz,@MommyBrain Safe travels and congrats on the new move 
1656,4,1468115812,Mon Apr 06 23:48:01 PDT 2009,NO_QUERY,katiebisson,"@idjd i LOVE the hills, it's very addicting. once you get into it, you're hooked. i suggest you start watching it "
1657,4,1468115890,Mon Apr 06 23:48:02 PDT 2009,NO_QUERY,tygerbaby,@maxandcats there was an avvie of me but this is bunny week! my pic returns on Monday 
1658,4,1468116024,Mon Apr 06 23:48:05 PDT 2009,NO_QUERY,Mandapolitan,@colinsteers http://twitpic.com/2vzw6 - Look who's half naked... again 
1659,4,1468116092,Mon Apr 06 23:48:06 PDT 2009,NO_QUERY,PaulHassing,Latest blog post (repeat transmission for my American &amp; Canadian friends). Hope you dig! http://bit.ly/13vpz 
1660,4,1468116122,Mon Apr 06 23:48:07 PDT 2009,NO_QUERY,stevennoreyko,@photojack I like audio podcasts. I listen while driving and walking (exercise). And lets face it - some people don't belong on video. 
1661,4,1468116133,Mon Apr 06 23:48:07 PDT 2009,NO_QUERY,Spectral_Hunter,"Really enjoying my DSi. Will update pics, profile, etc. tomorrow. Off to bed "
1662,4,1468116156,Mon Apr 06 23:48:08 PDT 2009,NO_QUERY,bayuhlee,Sleeeepin. Gotta rest up to finish painting 
1663,4,1468116203,Mon Apr 06 23:48:09 PDT 2009,NO_QUERY,jessicaolesen,@brandonjshaw alex has a problem staying awake for any movie... 
1664,4,1468116363,Mon Apr 06 23:48:12 PDT 2009,NO_QUERY,gingy23,is twittering at uni 
1665,4,1468116380,Mon Apr 06 23:48:12 PDT 2009,NO_QUERY,sarah_jean,@gary_hitchman thanks. 
1666,4,1468116399,Mon Apr 06 23:48:12 PDT 2009,NO_QUERY,patriciapiper,"@Pesamob i was in Kenya when i was 11 years old, one of the best holidays of my life! it was amazing! my hubby is South African "
1667,4,1468116475,Mon Apr 06 23:48:14 PDT 2009,NO_QUERY,pcholody,"Hi @DaveJMatthews ! Greetings from Poland, love your music "
1668,4,1468116573,Mon Apr 06 23:48:16 PDT 2009,NO_QUERY,cherrelle,"Getting ready for BED. A Super long day ahead. Tax, Finance, Micro, FINALS! Ugh, how am I gonna survive! but hey, 4 months with my baby ? "
1669,4,1468116586,Mon Apr 06 23:48:16 PDT 2009,NO_QUERY,twilight_x3,waiting for the pizza to bakee 
1670,4,1468116684,Mon Apr 06 23:48:18 PDT 2009,NO_QUERY,marufyusupov,@hihik DVD is fine. Stay tuned on the channel: more updates are coming soon 
1671,4,1468116726,Mon Apr 06 23:48:19 PDT 2009,NO_QUERY,pauloelias,@brandiei thanks! Finally something that I can smile about 
1672,4,1468116728,Mon Apr 06 23:48:19 PDT 2009,NO_QUERY,amsterdambabe,@matswife Yes you do have followers...12 of them! That's gotten at least one person into serious trouble 
1673,4,1468116763,Mon Apr 06 23:48:22 PDT 2009,NO_QUERY,MissBridge,@MrYoungHarlem  getting splashy I see 
1674,4,1468116770,Mon Apr 06 23:48:20 PDT 2009,NO_QUERY,MattHartley,"@JPierce Yeah, Red Dwarf alone can keep one busy for days. "
1675,4,1468116825,Mon Apr 06 23:48:21 PDT 2009,NO_QUERY,k8iH,@RayWJohnson ha ha ha! I bet you do! 
1676,4,1468116883,Mon Apr 06 23:48:22 PDT 2009,NO_QUERY,Michellebeaumom,"OK..only 2 more hours left...and nobody died or got shot tonight! phewww!!! good night's work, will rest easy on days off  yayyy"
1677,4,1468116887,Mon Apr 06 23:48:22 PDT 2009,NO_QUERY,maternitytees,@valorandvellum sadly after 10 years of marraige peeing with the door open is common place 
1678,4,1468116907,Mon Apr 06 23:48:22 PDT 2009,NO_QUERY,GraciaMelsz,"tea and the tonight show  .. say hello to john melendez, kevin eubanks, and the tonight show band!"
1679,4,1468116951,Mon Apr 06 23:48:23 PDT 2009,NO_QUERY,oh_hai,@GoldenShoes hi  just found out I have pcos. Tired of doctors in the las vegas area.
1680,4,1468116984,Mon Apr 06 23:48:24 PDT 2009,NO_QUERY,billabong1973,Yeah for sure... It's happening at the Bells Billabong Store this Saturday from around 4-6.... maybe later if the contest runs 
1681,4,1468117035,Mon Apr 06 23:48:25 PDT 2009,NO_QUERY,kjerk,"OH, and thanks again to @cwelchtn and @chipdaves for walking to my car and listening to the Beatles with me  Love you guys."
1682,4,1468117080,Mon Apr 06 23:48:25 PDT 2009,NO_QUERY,curtiskid,"A three day week! Oh, if every working week was three days! "
1683,4,1468117090,Mon Apr 06 23:48:26 PDT 2009,NO_QUERY,neerav,On train to Star #Trek movie premiere with my golden entry ticket to &quot;A Reserve Circle&quot; 
1684,4,1468117122,Mon Apr 06 23:48:29 PDT 2009,NO_QUERY,honeyelle,@jjchicken You've done better than me. I gave up on the readings and watching the news in week four. 
1685,4,1468117145,Mon Apr 06 23:48:27 PDT 2009,NO_QUERY,kyelani,@Schofe morning Philip  what a pain!!   ahem!!
1686,4,1468117160,Mon Apr 06 23:48:28 PDT 2009,NO_QUERY,anefallarme,"I just joined my first ever Battle over at BOTB, vote for me okay guys? "
1687,4,1468117203,Mon Apr 06 23:48:28 PDT 2009,NO_QUERY,blissery,@jakechew ang ganda nga ng mr. intentional 
1688,4,1468117255,Mon Apr 06 23:48:30 PDT 2009,NO_QUERY,whittneyraye,@colourfulmoney nothin layin in bed watchin tv  what u doin
1689,4,1468117298,Mon Apr 06 23:48:30 PDT 2009,NO_QUERY,twittevision,Good Morning TwitEarth! 
1690,4,1468117353,Mon Apr 06 23:48:32 PDT 2009,NO_QUERY,bryanjkay,@EdwardLawrence different time zones or way too much coffee. 
1691,4,1468117383,Mon Apr 06 23:48:32 PDT 2009,NO_QUERY,umar_zandrie,"@musicthelev owww, mau donk diajarin... "
1692,4,1468117409,Mon Apr 06 23:48:33 PDT 2009,NO_QUERY,jessychristine,@musicaddikt787 its good for you crystal! 
1693,4,1468117420,Mon Apr 06 23:48:35 PDT 2009,NO_QUERY,teyespace,just posted a blog on being single... go check it out yo  
1694,4,1468117442,Mon Apr 06 23:48:34 PDT 2009,NO_QUERY,mattcorr,Totally in awe of Firebug for Firefox. Wow.. now that is a cool tool 
